"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/2022","140.82","144.02","144.26","138.98","2.44M","-1.10%"
"07/19/2022","142.38","141.09","142.76","137.64","2.56M","0.92%"
"07/18/2022","141.08","143.85","147.04","140.51","1.77M","0.71%"
"07/15/2022","140.09","140.85","141.25","135.65","2.14M","-1.39%"
"07/14/2022","142.07","143.94","144.26","140.41","1.83M","-2.20%"
"07/13/2022","145.26","140.58","146.15","140.58","1.62M","1.24%"
"07/12/2022","143.48","144.18","145.10","140.57","1.66M","-0.17%"
"07/11/2022","143.73","146.93","147.04","142.54","2.16M","-5.69%"
"07/08/2022","152.40","150.97","155.35","150.96","1.75M","-1.48%"
"07/07/2022","154.69","150.72","156.69","150.27","2.43M","3.68%"
"07/06/2022","149.20","151.39","151.84","144.62","2.90M","-3.27%"
"07/05/2022","154.25","151.80","154.94","148.32","3.21M","1.82%"
"07/01/2022","151.49","148.09","151.97","147.62","1.82M","1.86%"
"06/30/2022","148.73","149.42","149.72","146.45","3.08M","-1.71%"
"06/29/2022","151.32","151.41","155.00","150.46","2.42M","-1.61%"
